ROA,ROE,Operating gross profit margin,cash flow,Debt ratio,Total asset turnover,kMeans_labels,rate
-1.152232571,-0.461803607,-0.076482367,-0.194303264,-1.012933327,-0.567717259,8,0
-0.119615545,0.012572185,-0.419267519,-0.088617849,0.331405316,0.085323752,3,0
0.051933907,0.125487901,-0.034484531,-0.246219453,0.411450717,-0.642350517,1,0
0.793470249,0.457096697,0.137943202,-0.164999767,-0.645042547,0.141298696,9,1
0.080709944,0.153392359,0.147111744,1.307473679,0.491496117,-0.791617034,4,0
-0.474888927,-0.186003728,0.041229877,-0.310201347,1.420234801,-1.22075827,1,0
-0.509198818,-0.217477361,0.186447745,0.02704887,0.831821594,-1.01551681,1,0
-0.322154576,-0.110077643,-0.180293918,-0.180103394,0.08437779,-0.866250293,1,1
0.379538022,0.247164318,0.312737011,0.235327119,0.037728815,-0.810275349,9,0
0.232337524,0.21925986,-0.232939093,-0.220057161,0.404029289,0.757023078,3,0
0.908574398,0.754311626,0.015203049,-0.430701755,0.430004286,0.271906898,3,0
0.016517246,0.106344144,0.991800608,0.003405317,0.447497652,-1.108808383,1,0
-1.138951323,-1.24150609,-1.159553312,-0.370061593,2.04893576,-1.127466697,10,0
-0.498131111,-0.210339011,0.141788075,-0.194990178,0.356850212,-0.97820018,1,0
-0.157245748,0.429192238,1.480395147,0.258679263,2.011298519,-1.146125012,1,0
-0.029967122,0.234509971,0.902185508,-0.185793034,1.059235347,1.316772516,3,1
-0.493704028,-0.204174073,1.342571263,-0.037717509,1.050753715,-0.996858495,1,0
-0.217011363,0.121918726,1.828208208,-0.013673718,1.647118452,-1.22075827,1,0
-0.36310509,0.111211201,0.982632066,-0.301612636,2.175100033,-1.239416585,1,0
-0.577818598,-0.271663926,-0.292090974,-0.160431706,1.019477698,0.253248583,1,0
0.286569287,0.191030931,-0.288541861,-0.045360857,-0.053448727,1.801888695,3,0
0.084030256,0.077141804,-0.004021312,-0.031701055,-0.140915556,0.066665437,9,0
0.454798427,0.112833553,0.088551382,-0.375813724,-1.632622552,-0.623692203,8,1
-0.845657098,-0.45693655,-0.083580593,-0.2398708,0.904975668,0.066665437,1,0
-1.135631011,-0.564660739,-0.714731165,-0.304171677,0.238637468,-0.007967821,1,0
-0.489276946,-0.205796425,0.469785256,-0.063822858,0.33246552,-0.175892652,1,0
0.575436429,0.133599662,0.740109353,-0.191602924,-1.890252118,-1.127466697,8,0
-0.728339408,-0.307680145,-0.182659994,-0.172562512,-0.562346637,-0.455767371,8,0
0.288782828,0.027822296,-0.153971331,-0.170521349,-2.153712807,-0.903566922,8,0
-0.47931601,-0.195737841,-0.472208452,-0.138313396,0.796834862,-0.437109057,1,0
0.289889599,0.232238678,-0.040991238,-0.236599392,0.144279314,0.010690494,3,0
-1.293899215,-0.724949139,-0.576020004,-0.277143154,0.671200691,-0.04528445,1,0
-0.386347274,-0.125327754,-0.119367481,-0.198491646,0.760257825,0.253248583,1,0
-0.270136355,-0.073088012,-0.299484959,-0.134245592,0.318682869,-0.399792428,1,0
-0.188235326,-0.062056017,0.107184224,-0.176702108,-0.036485464,-0.866250293,1,0
-0.492597258,-0.20969007,0.100677517,-0.188804524,-0.559166025,-0.549058944,8,0
0.348548444,0.216015155,0.020230959,-0.166918558,0.514820604,0.589098246,3,1
-0.269029584,-0.08574236,0.52745834,-0.156041166,0.166013496,0.738364763,3,0
0.489108318,0.17578082,-0.01496441,-0.159595009,-1.041028732,-0.119917709,9,1
-0.329901971,-0.095476473,-0.588441899,-0.19174047,0.804786392,-0.063942765,1,0
0.667298394,0.428543298,-0.080622999,0.88073682,0.117774215,0.607756561,3,0
-0.47931601,-0.170753617,0.171659775,-0.193695484,1.972070971,-1.202099956,1,0
0.600892154,0.228345032,0.536331122,-0.144059817,-0.821566509,-0.175892652,9,0
0.205775029,0.166046706,0.844512424,-0.18063204,-0.109109436,-0.866250293,9,0
0.129407853,0.279935833,-0.419859037,-0.268536985,1.02795933,3.163945661,6,0
-0.16167283,-0.010789687,-0.072341735,-0.113796924,0.272033894,0.010690494,3,0
0.54444685,0.269552779,0.300019357,-0.05904807,-0.544323169,0.048007123,9,0
-0.02664681,0.245217495,-0.278486041,-0.333495569,1.238939921,0.999581167,3,0
0.285462516,0.122567667,0.141196556,-0.134997281,-0.527359905,0.122640381,9,0
0.486894776,0.19070646,0.000415079,-0.155549721,-0.714485907,0.551781617,9,0
2.023092452,0.784811848,0.740405113,-0.03143461,-0.935538437,0.458490044,0,0
0.061894843,0.013870067,0.372184652,-0.237371803,-0.675788462,-0.343817484,9,0
0.640735898,0.193302224,0.386381104,-0.064007721,-1.464580221,0.103982067,9,0
-1.089146643,-0.463101489,-0.522783311,-0.215978098,-0.550684393,-0.119917709,8,0
0.753626505,0.597916871,-0.067609585,-0.512530527,0.140038498,0.570439932,3,0
0.194707322,0.114131435,0.07938284,-0.001552376,-0.379991552,0.682389819,9,0
-0.636477443,-0.283993803,0.082044675,-0.180375386,-0.099037498,0.103982067,1,0
0.185853157,0.009976422,0.799261234,-0.170676354,-1.878059773,-0.418450742,8,0
0.897506691,0.382468494,0.828541416,-0.134145247,-0.553334903,-0.325159169,9,0
-4.13719304,-2.00530952,-0.061990156,-0.194685227,-0.695932338,0.757023078,10,0
-0.725019096,-0.33298884,0.325454666,-0.215849526,0.310201237,-0.716983776,1,0
0.563261952,0.375654615,-0.000767959,-0.148570444,0.219553797,0.775681392,3,0
1.178626439,0.7864342,0.065482148,-0.204594902,0.078546668,-0.455767371,9,1
0.316452095,0.243595143,-0.05991984,-0.309172118,0.057342588,-0.026626136,9,0
-1.288365362,-0.639288941,0.03442741,-0.192468175,0.230685938,0.010690494,1,0
0.097311504,0.308164762,-0.242107634,-0.294210442,0.841363429,0.421173415,3,1
0.330840113,0.254302668,0.215432167,-0.163865787,0.2471191,-0.493084001,9,0
0.35850938,0.196546928,-0.036554847,-0.068270178,-0.263369115,0.085323752,9,0
0.296530223,0.067407691,0.197982362,0.01989142,-1.515470012,-0.343817484,8,0
1.848222688,0.847434644,1.097386716,-0.050196178,-0.527890007,-0.082601079,0,0
-0.021112957,0.171238234,-0.285584267,-0.248904782,1.023188412,0.812998021,3,0
0.282142204,0.509336439,-0.096002488,-0.023934193,1.217205739,3.23857892,6,0
0.103952128,0.214717273,-0.145690068,-0.22706238,0.812737922,0.234590269,3,0
-0.889927924,-0.368680589,-0.321962674,-0.106149497,-0.59521296,-0.325159169,8,0
-0.041034828,0.084280154,-0.315455967,-0.200475212,0.559349171,1.876521954,3,0
-0.202623345,-0.02733768,-0.030639659,-0.171006431,0.410390513,0.029348808,1,0
-3.68452384,-25.62383778,-4.330389904,-0.210857406,2.829245887,-0.77295872,5,0
-0.096373361,-0.066274133,-0.325807546,-0.135741466,-1.749244989,-0.996858495,8,1
1.687740942,1.185208378,0.226966784,0.112541293,0.530723664,0.943606224,3,0
0.499069253,0.559953828,-0.098960082,0.023381793,0.89755424,1.428722403,3,0
-0.124042628,0.134897544,0.045666268,0.432104042,1.168966459,0.365198471,3,0
1.196334769,0.327308518,0.778558076,-0.200742146,-1.9920317,0.066665437,9,0
0.521204667,0.238079146,-0.022062636,-0.22395446,-0.632850201,0.906289594,9,0
0.433769785,0.105695203,0.929986892,-0.179982817,-1.839362327,-0.511742315,8,0
-1.793052783,-0.745390777,-0.646410742,-0.184050295,-1.496386341,-0.73564209,8,0
0.533379144,0.452554111,0.276358604,-0.132901948,0.511639993,0.15995701,3,1
-0.677427958,-0.29697262,-0.144211271,-0.190804081,-0.213009426,0.178615325,8,0
-0.873326365,-0.447526908,-0.330835456,-0.698285334,0.215312981,-0.343817484,1,0
0.348548444,0.249111141,0.20389755,-0.134815355,0.042499733,-0.194550967,9,0
0.179212533,0.225424798,0.320426756,-0.071367819,0.652647122,-0.661008832,1,0
0.060788072,0.296159355,-0.38850854,0.701734168,1.244240941,1.466039032,3,0
0.092884421,0.301026412,0.880003552,0.099836971,1.043332287,-0.940883551,1,0
0.065215155,0.167669059,-0.006978906,-0.191594766,0.512700196,-0.549058944,1,0
0.844381699,0.320494639,0.846878499,-0.153498768,-0.892600176,-0.082601079,9,0
1.105579575,1.093383242,0.222826152,-0.082449164,0.824930268,0.365198471,3,1
-0.36199832,-0.165237619,-0.551176214,2.386656133,-1.446026652,0.64507319,4,0
1.995423185,0.821152538,0.542246311,-0.140609256,-0.998620573,0.943606224,0,0
1.036959794,0.381495083,0.305638786,-0.095386319,-1.056931792,0.066665437,9,0
2.062936196,0.807849249,0.211291535,-0.188144858,-1.224974122,0.495806673,0,1
-0.226972299,-0.119811757,2.308225724,-0.160706961,-1.612478676,-0.567717259,8,0
-6.607505152,-2.730825438,0.76643194,-0.441280886,-0.272380849,-1.351366472,10,0
0.533379144,0.327308518,-0.221404476,-0.233485762,0.08172728,-0.119917709,9,0
-0.186021785,-0.046805906,-0.082693314,-0.170880796,0.023416061,-0.026626136,3,0
-1.303860151,-0.747986541,-0.476349084,-0.254321125,0.516941012,-0.381134113,1,0
0.033118806,-0.034151559,0.324567388,-0.123394958,-1.729631216,-0.213209282,8,0
0.433769785,0.16117965,0.703435187,-0.199997146,-0.834819059,-0.716983776,9,0
3.287024545,1.119016407,0.851906409,-0.136478797,-1.400437881,0.589098246,0,1
0.471399987,0.279611363,0.356213644,-0.227320177,-0.150987493,0.066665437,9,0
-0.29448531,0.186163874,1.258871351,0.220588649,2.11572861,-1.164783326,1,0
-2.349758425,-0.866418254,1.270701728,-0.290703264,-1.790592944,-0.77295872,8,0
-0.306659787,-0.079901892,0.072876133,0.425427759,0.510049687,-0.511742315,1,0
-1.812974655,-0.897891887,-0.544669507,-0.209748227,-0.205057896,-0.026626136,10,0
0.820032745,0.380521671,0.541654792,-0.162474501,-0.489722664,0.421173415,9,0
0.070749008,0.174158468,0.83623116,-0.176730335,0.6203109,-0.642350517,1,0
0.110592752,0.004784895,1.169256251,-0.145866515,-1.284875647,-0.605033888,8,0
-0.099693673,0.005433836,0.462095511,-0.266083184,-0.070942093,-0.474425686,9,0
1.279342569,0.988579288,-0.401226195,-0.296562267,0.52966346,5.421601728,6,0
0.463652592,0.332824516,0.033835892,0.270272612,0.344127764,0.663731505,3,0
0.659550999,0.247488789,0.542837829,-0.16024929,-1.010282817,0.234590269,9,0
0.623027567,0.381170612,0.228149821,-0.109070595,-0.01157067,0.719706448,3,0
-0.315513952,-0.126625636,-0.22436207,-0.176046848,-0.298355846,0.533123302,3,1
-0.332115512,-0.149987508,0.285231387,-0.222358731,-1.018234347,-0.791617034,8,0
0.458118739,0.319521228,0.361833073,-0.240305791,0.292177769,-0.04528445,9,0
0.755840047,0.344505452,0.255359687,-0.154482311,-0.461097157,0.458490044,9,0
0.478040611,0.410372953,0.093283532,-0.36015616,0.489905811,0.439831729,3,1
0.139368789,0.206281042,0.138534721,-0.238122677,0.223794613,0.122640381,3,0
1.129928529,0.374681203,0.799261234,-0.39839101,-1.657537345,0.365198471,9,0
-0.523586836,-0.22396677,-0.094227931,-0.002801874,-0.60316449,0.122640381,8,0
-0.033287434,0.230616325,-0.521600273,-0.170834132,1.214025128,5.421601728,6,0
1.339108184,0.759178682,0.302385432,-0.188313731,0.027126775,0.701048134,9,0
-0.626516507,-0.282695921,-0.25423377,-0.163636218,-0.039666076,-0.959541866,1,0
1.263847779,0.586884875,0.381944712,-0.268122389,-0.655644587,0.738364763,9,0
0.14047556,0.035285117,0.321609794,-0.212582849,-1.083436892,-0.455767371,8,0
-0.264602502,-0.060433665,-0.004612831,-0.010210757,0.499977749,-0.493084001,1,0
-0.36310509,-0.142524688,0.421280713,-0.187734504,-0.012100772,0.029348808,1,1
0.217949506,0.109913319,0.057792403,-0.013085844,-0.578779798,0.085323752,9,0
0.449264574,0.160855179,-0.201588596,-0.211353583,-0.945610374,0.383856786,9,1
0.618600485,0.588507228,-0.202771633,-0.053765194,0.877940467,0.122640381,3,0
-0.532441001,-0.224940181,-0.233530612,-0.181247,-1.856325591,-0.437109057,8,0
1.041386877,0.45222964,0.473630128,-0.068022498,-0.631789997,0.495806673,9,0
-2.96290937,-3.043939419,-0.724491226,-0.223144848,2.062188309,0.626414875,10,0
0.10727244,0.092716386,0.328708019,-0.169401728,-0.169541063,-0.026626136,9,0
0.102845357,0.11802508,0.116057006,-0.193305688,0.003802287,-0.493084001,9,1
-1.513039806,-0.681145629,-0.583118229,-0.240818611,-0.303656866,-0.231867596,8,0
-0.37970665,-0.161019503,-0.545261026,-0.140289294,-0.60051398,-0.716983776,8,0
-0.048782223,0.326335107,-0.565372665,-0.768351231,1.760030176,6.055984424,6,0
-0.571177974,-0.308329086,0.318060681,-0.040774359,1.896266387,-0.269184225,1,0
0.608639549,0.16150412,-0.067609585,-0.015125212,-1.697825096,-0.007967821,9,0
0.285462516,0.181621288,0.003372673,0.249260381,-0.243225239,-0.119917709,9,0
0.018730787,0.126136842,-0.132972413,-0.056085692,0.593805801,0.495806673,3,0
-1.596047605,-0.71845973,-0.17940664,-0.18767854,-0.370449717,0.738364763,8,0
0.924069187,0.595321107,0.113690931,-0.059602986,0.299069095,0.589098246,3,0
0.302064076,0.362675797,-0.210165618,-0.266755903,0.70830783,0.066665437,3,0
-0.150605124,0.048263934,-0.196560686,-0.109228047,0.832351696,1.279455886,3,0
-0.79917273,-0.358946476,-0.400338917,-0.224929356,-0.247996157,-0.847591978,8,0
-0.049888994,-0.022795093,-0.240333078,0.015138333,-0.475940012,-0.026626136,9,0
0.484681235,0.264685722,-0.159295001,-0.192528545,-0.188094633,0.980922853,3,1
0.179212533,0.08168439,-0.177927843,-0.144290692,-0.772267024,1.857863639,3,0
1.018144693,0.837051589,1.096795197,-0.047839295,0.98820168,-0.623692203,9,0
-0.106334297,0.120296374,0.250627536,-0.134767059,1.035910859,-0.866250293,1,0
-0.204836886,-0.08574236,-0.127648744,-0.188116631,-0.879877728,0.439831729,8,1
0.053040678,0.26338784,0.438434759,-0.548074012,1.200772578,-0.605033888,1,0
-0.298912392,-0.096774355,-0.313385651,-0.11132338,0.119894623,-0.306500855,1,1
1.31475923,0.448660465,1.433073642,0.014194275,-1.368101659,-0.642350517,9,0
-0.721698784,-0.31124932,0.213361851,-0.316434318,-0.658295097,-0.306500855,8,0
-1.069224771,-0.401776575,-1.511802764,-0.203361231,-1.878059773,-1.258074899,8,0
-0.958547705,-0.52183064,-0.206912265,-0.17878912,0.4602201,0.365198471,1,0
-1.332636188,-0.653565641,0.713491007,-0.160591279,-0.013160976,-0.343817484,1,0
0.838847846,0.757880801,-0.365439307,0.110820582,0.835532308,6.391834087,6,0
0.122767229,0.412968716,0.264528228,-0.07390728,1.341779707,-0.399792428,1,0
-0.240253547,-0.041289909,-0.286471545,-0.174722294,0.577372639,-0.194550967,1,0
1.581490959,0.818556774,1.008067375,0.434672546,-0.070942093,0.477148359,9,0
0.200241175,0.133275191,0.162786993,-0.339987969,-0.21937065,-0.138576023,9,0
-0.202623345,-0.062056017,0.27842892,-0.213766757,-0.092676275,-0.53040063,1,0
-0.242467089,-0.052321904,-0.136225767,-0.045454186,0.507399177,-0.791617034,1,0
-0.539081625,-0.239865822,0.057496644,-0.140265472,0.964877193,-0.138576023,1,0
0.687220266,0.334771339,0.423646789,-0.140016486,-0.267079829,-0.082601079,9,0
3.84815727,1.461332728,0.898636395,-0.159903059,-1.112062399,-0.119917709,0,1
1.074589996,0.418160243,0.421576473,-0.054406423,-0.935538437,0.346540156,9,0
-0.317727493,-0.097423296,-0.361594434,-0.192607842,0.405619595,-0.381134113,1,0
1.563782628,0.678710012,1.014278323,-0.279334753,-0.858143546,-0.175892652,9,0
0.046400054,0.073572629,-0.414535368,-0.080333272,0.092329319,-0.549058944,1,0
-0.777037317,-0.406968102,0.698703036,-0.174577569,0.579493047,-0.381134113,1,0
0.466972904,0.260143136,0.10925454,-0.247684653,-0.026943628,-0.119917709,9,0
7.566906686,3.106722362,0.624467425,-0.159303764,-1.291766973,2.697487796,0,1
0.496855712,0.520043963,0.332257132,0.609132917,0.772980273,0.775681392,3,0
-0.501451423,-0.2093656,-0.499714077,-0.332544332,1.575024582,1.727255437,3,0
0.227910442,0.242621732,-0.158407722,-0.83839396,0.420992552,0.085323752,3,0
-1.215318498,-0.583804495,-0.358341081,-0.193649798,0.062643608,0.066665437,1,0
0.10727244,0.118349551,0.809612814,-0.206382021,-0.173781879,-0.194550967,9,1
-0.833482621,-0.344994246,0.672380449,-0.207778203,-1.071774648,-1.239416585,8,0
-1.039341964,-0.458883373,-0.531064574,-0.209625855,-0.426110426,0.346540156,8,0
-0.711737848,-0.300866266,0.30830062,-0.619025229,-1.001271083,-0.605033888,8,0
-0.304446245,-0.137657631,-0.271683575,-0.108685369,-1.159241476,-0.754300405,8,0
-1.969029318,-1.725940466,0.020526718,-0.398510445,1.688466407,-0.549058944,10,0
0.183639615,0.178701054,-0.220221438,-0.385573289,0.257191038,-0.157234338,3,0
-0.400735293,-0.177243026,-0.013781373,-0.167538739,-1.293887381,-0.549058944,8,0
0.09067088,0.069030043,-0.022654155,-0.16569386,-0.241104831,0.19727364,9,0
-0.248000942,-0.132466104,-0.496164964,-0.167100974,-1.900324056,-0.77295872,8,0
0.025371411,0.075843922,0.004259951,1.42902208,0.012814021,-0.082601079,4,0
0.223483359,0.073572629,-0.188870941,-0.16578621,-1.008692511,0.010690494,9,0
-0.632050361,-0.599379076,0.092396254,-0.051076929,2.501112756,-1.314049843,1,0
-0.184915014,-0.047454847,-0.305104388,-0.024798301,-0.182793613,0.253248583,3,0
0.190280239,0.070652395,0.089734419,-0.066372598,-0.884648646,-0.97820018,8,0
0.619707255,0.521666316,0.062524554,0.496824246,0.561469579,1.671280493,3,0
0.924069187,0.402585662,0.446124504,-0.100143975,-0.655114485,0.365198471,9,0
-0.967401871,-0.444606674,0.355917885,-0.194245831,-0.3126686,0.029348808,8,0
0.950631683,0.542432424,-0.229685739,0.385551168,-0.092146173,0.477148359,9,0
0.606426007,0.435681647,0.437547481,-0.086216423,0.228035429,-0.231867596,9,0
0.200241175,0.133924132,0.162491233,-0.178829095,-0.228382384,-0.623692203,9,0
0.97940772,0.800710899,0.230220137,-0.163464571,0.52701295,0.141298696,3,1
0.455905198,0.464559517,0.03945532,-0.292320368,0.61766039,0.794339707,3,0
0.615280173,0.27798901,0.065186389,-0.091526547,-0.60051398,0.589098246,9,0
0.35961615,0.170264822,0.360058516,-0.017299679,-0.566587453,-0.549058944,9,0
0.334160425,0.292914651,0.152731173,-0.126310836,0.370102762,-0.73564209,1,0
0.049720366,-0.016630155,-0.404775308,-0.117938315,-1.444966448,1.111531055,9,0
-0.554576415,-0.329419665,-0.381706074,-0.066494318,2.278469921,-0.959541866,1,0
2.696009013,2.510345681,-0.167280505,-0.097884174,0.107172175,-0.884908607,0,1
0.112806293,0.200116103,-0.224953589,-0.054655735,0.666959875,0.141298696,3,0
-0.008938479,0.097907913,-0.112269255,-0.189327297,0.441136428,-0.847591978,1,0
-0.275670208,0.033013823,-0.449434978,-0.243509487,1.479076122,0.122640381,1,0
-0.418443623,-0.138955513,0.170476737,-0.10042543,1.166846051,0.570439932,3,0
-0.018899415,0.199142692,-0.027090546,-0.20052155,1.07619861,0.533123302,3,0
0.22459013,0.319521228,-0.249797379,-0.178998294,0.640454776,1.33543083,3,0
0.151543266,0.259494195,0.442279631,-0.373761792,0.824930268,-0.437109057,1,0
-0.031073893,0.10342391,-0.015851689,-0.173141902,0.582143557,-0.213209282,1,0
0.032012035,0.228020562,0.230811656,0.696721163,0.965407295,-0.586375574,1,0
-0.342076448,0.243595143,0.828541416,1.338802512,2.326709202,-1.071491753,1,0
0.488001547,0.199791633,0.331665613,-0.12835102,-0.7659058,-0.101259394,9,0
0.632988503,0.276366658,0.932944486,-0.044588445,-0.657234893,-0.511742315,9,0
-0.383026962,-0.152583272,0.151548135,-0.24152331,-0.169541063,-0.493084001,8,1
1.793990925,0.894482858,-0.033005734,1.874714833,-0.479120624,-1.146125012,4,0
-0.321047805,-0.124029873,0.221051596,-0.123578679,-0.282452787,-1.108808383,8,0
-0.976256036,-0.458234432,-0.676873961,-0.179552068,-0.018992098,0.570439932,3,0
0.434876555,0.308489232,0.223417671,-0.523010782,0.028186979,-0.511742315,9,0
